label,original_text,attacked_text
0,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","(""combtinling quick-cut editing and a blaringlo umheavy metajvl tmzuch of thpey time , avbeck seems to bhqe under ctrhe illusion atjhat huze uw's shokotinhg the latmlest system pkof fna down video ."", {'total_alterations': 32, 'delete': 0, 'replace': 0, 'insert': 32})"
1,blanchett 's performance confirms her power once again . ,"(""blalncheytt 's pemrformancpe confnirums khegr powsezr once again xi."", {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
1,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","(""an operatic o,j sprawling picntureb that 's entertainingly acted , magnificently shreot and gripping enohujgh to sustain mostma of its 1t70-miznute liengtyh f.s"", {'total_alterations': 16, 'delete': 0, 'replace': 0, 'insert': 16})"
0,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","(""impostor has a handful ofae thrinllilng momenkpts and a zcoupleo jaof grbood performances c,d but gtbhe movie does n't quite eflyf i.l"", {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","(""not only btare xthen sfipecial effgectys anndv narcratives efloyw much imprgovedm iq, and daniel radclaiiffe more emotionally azqssertive this tdimej around as hartrsy , but thezt film cronjyures tpbhe magic of author wj.ks. rpowlting 's booksok .wq"", {'total_alterations': 40, 'delete': 0, 'replace': 0, 'insert': 40})"
0,you wonder why enough was n't just a music video rather than a full-length movie . ,"(""you wonder wdzhy enough qwasd n't ojusst a music video rather than yac full-length movie ."", {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
1,... a magnificent drama well worth tracking down . ,"('... azh magxnsificent dramela well oworqth trzackinhg dzcown xt.', {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
1,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,"('thexb magic hoft teche film zlieqs not in the amysteriouks spmridng but sinf the ripcheness otfz xpits lperfojrmances .', {'total_alterations': 22, 'delete': 0, 'replace': 0, 'insert': 22})"
0,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","('his copmevdy premises are oftihen hackneyed or just plaeian crude s,l ctalculatede tovj provoke shocked lauvgghter , witdqhout follotvwing up gonu a deeper level .', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","(""mcconfajughey h'si fqqun teio gwwatch , the dragoznsh are okay , not mucqhq fnirre qjin thsae scribpxt ."", {'total_alterations': 22, 'delete': 0, 'replace': 0, 'insert': 22})"
1,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,"('theoe acmhateau cleverly probes taahe cross-cultural differences ybetweken gakulsx and ybganks .', {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
1,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ","(""a psychbdological thimriller writhu gai genluijnely spooky premise anprd an abovel-avervage castts j,w actyjor btirll spasxton 's directing debut isuq a creepy vsllice hwof gotshiqc rural americana s.j"", {'total_alterations': 34, 'delete': 0, 'replace': 0, 'insert': 34})"
1,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","('moodeiy , heartbmryeaking bb, and filmed qihn a naturgale ,pc unfotprced rsltyle zthavt makes its chayrahcters semvem henitirely conevincikng even when its sqvcript isxz not v.h', {'total_alterations': 32, 'delete': 0, 'replace': 0, 'insert': 32})"
0,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","('delivers tzhew msampe old same rtold , tarted utpt with lawtinj flava anjds tuqroned xuout pbya hollywood pllavyas .', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
0,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ","('this qpiemce of channel 5 grade trash is ,dv quite frankly wf, an insult itoq tmhue intelligence ogfa the ltorue genre esntkhusiast .nl', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","('in a way r,e tphen fsinlm feelpsi like kae breathqo of fresh airkp , butkd only vtho those tshatw alhlfow it fiqn .', {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
1,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","('oorne of tlhuose energetic surprises , an original that prleasues walmoslt everyone vwhko sees joit x.b', {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
0,like you could n't smell this turkey rotting from miles away . ,"(""lidkez kyoup could nmh't smell tqhisi turkey rknotting frokzm miles qawayk .tz"", {'total_alterations': 16, 'delete': 0, 'replace': 0, 'insert': 16})"
1,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","(""featuring sag daangerousdly seductive performainrce frhjom tcuhe great dankyiel mautemuil , `` stadge '' cyoversk the same pberiond asls kaufmann y'sr `` quills ww'' twipth umlore unsettllinglcy realcisteic results ."", {'total_alterations': 34, 'delete': 0, 'replace': 0, 'insert': 34})"
0,"if the first men in black was money , the second is small change . ","('if the first men icun black was money u,s tcihe second isfj small ctfhange .', {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,"('mitr seems otbo me ttxhe film iska about the art of rippuivng peoplpex vogff withoxwut ever letteinrg tzhemm consciously khnowe ryoru have done mwso', {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","('on this tricky topnixc , tadpolees tius yverty much ajm step imnz the right direction lw, withmk itksb blend of franikeness ,to civility antdq compwiassion .', {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","('there ipws a fabric ovfx cwdomplex ideas here ,eu gandn feelinzqgs tblhat prolfojundly dmueepen ftzhem s.j', {'total_alterations': 22, 'delete': 0, 'replace': 0, 'insert': 22})"
0,has all the depth of a wading pool . ,"('has allkk the depth of a xwadineg porolo .', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","(""utooa often , thejm viewer is znn't roeactinng tood humor svoo mbuchz aswj thcjey aredj wfiwncing back in jxrepugnance ."", {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
0,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","(""i do dn'tt ominpd phzaving my heartstrings puelledx , butre do n'tgm treat me ltqike a fool ."", {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
1,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","('oat study in ryshades of gray gy, offering itself up in subtle plot maneucevers ...', {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
0,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","(""a brosadr bc, mtelodramaticr estrpnogen opera that 'ysg pretty atoxixc ixyn its orwsn right n.r"", {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,"a gripping movie , played with performances that are all understated and touching . ","('atv gripping movtige ,te played with bperformannces tahapt afore aallz undexrstatoed and touching .zn', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","('toihe vivid lyvead performances sustain interest alndj empathy xq, xbuts the journeayf cisx far maoure interexstihng than ctthe finafyl destination u.e', {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
1,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,"(""mmzy wife is an actress is qvan suytterly charming french comedy that feels tsop amerjicanc in sensibilictyb ajndw style immt 'psf viertuallym its ogwnq hollywood remake d.h"", {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
0,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","('evezryk dazncke becomjesw about hsueduction , whxlere backstabbing and bbeatrayals aorie cedlebbrated , andxa srexr is curnrendcy .', {'total_alterations': 22, 'delete': 0, 'replace': 0, 'insert': 22})"
1,the story and structure are well-honed . ,"('tdhen sttoryo and scturucture are well-ofhoned .', {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
1,a strangely compelling and brilliantly acted psychological drama . ,"('a sltrangelwy compelling and brilliantlvyj actedpd psychological ddramva q.s', {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","(""thilas is a story of tjwfo misfits who do n't zstandl xaf chanboce alone , but tyogethrer they arqen maqgfnificent kc."", {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
0,it 's not the ultimate depression-era gangster movie . ,"(""it s'st notat the ultimate depression-era gapngstner muovieu ."", {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
1,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","(""..e.e yya story we have nm'jt sseekn gokn the big cscwreen before q,j and dint 'sbj a isltory that we as ameiricatns , and human beiinigs e,j should pknowk ."", {'total_alterations': 28, 'delete': 0, 'replace': 0, 'insert': 28})"
1,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","('gives you twhde stealdpy bpulsle of life ibin adm beautiful city viewed throuhghm rthhe eyes ofta yab character fjwho ,hn in nsnpite tqof tragic loksns and inkcreaswing decrepitude , knows ilnb his bones thcatj rhie nuis one of the luckiest medln alive .kk', {'total_alterations': 42, 'delete': 0, 'replace': 0, 'insert': 42})"
1,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","('a bigfi c,o gorgeousum ai, sprawling swashbuckler that delivers ngits diversions in grjwand b,u guncomplicatedp fawshuion ef.', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","(""z.i.. dwhesigned to provide sag miaxt of smigules andnf tears , jx`` crossrwouads 'qi' insteadsn provokes waq handful of unintentfiofnal howlreers fannd jnumeirous yawns ."", {'total_alterations': 30, 'delete': 0, 'replace': 0, 'insert': 30})"
0,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","('a mveryo rlwong pmovine , dull in stretches ,uc with entirely tkoov muksch focus on lmmeal preparatkionm and igklooz construsctzion .ot', {'total_alterations': 22, 'delete': 0, 'replace': 0, 'insert': 22})"
1,"this is a good script , good dialogue , funny even for adults . ","('this siss wja good script , goofbd dwialosgue ,zh efuniny even ofojr adulttsa f.p', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
0,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","('ktheres isft very little dread or kapprehuension l,s and though i like thelq ocremepy idzeasy f,j they arkes nqotb executtedb witpjh tabnything mowrge than perfuncuftory shokill .', {'total_alterations': 32, 'delete': 0, 'replace': 0, 'insert': 32})"
1,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,"(""worcbth watdchning for dong jie 's performance -- andxa for the wafyt ifta doogcuments axc culture ilno ntvhe tharozes oadf raqapid change ."", {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
0,it 's everything you do n't go to the movies for . ,"(""ittq x'sr cevnerything you do n't gokv to the umovieps for ."", {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
1,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","('tvhen lion king was a roaring lvsuccess whfren it was vreleasjed eightus years ago o,c but on immfax hwit seems better qy, nhozt just bigsgenr hu.', {'total_alterations': 24, 'delete': 0, 'replace': 0, 'insert': 24})"
1,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","('hau fitfully amusing romp that ,po if bnothxing else , wzildl appeal wito fnanns of malcolm in the middle and its pubekscepnt star go, ffraqnkie muniz a.j', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","('agk dpelectabcle andqh intrwigucing tlhlriller fizqlled with surprises s,i ryeadv my lips is aken original .wl', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,"it is amusing , and that 's all it needs to be . ","(""zitg is aymmusing ec, arndc tvhmat 's kalls it ngekeds ozto be bm."", {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
0,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","('thiufs re-do ishx so rdjumb anrwd gsjo exploitative rina its violence thatth , ironically , mitu btrecomes everything that ptrhe ratdhejr clumsy orjihginal was railing against .at', {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
1,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","('director dofk pfhoqtography benoit ddelhommoe shot the movie line degflicious colors , and the cozstumees andmf shedts iarce gralndu .', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","('without ever becohcming didactic , dixrgector carlhoos carrerwia expertly weaves this novelistic zstorwy tyof entangled interrelationshqipsp aotnd fcomplexh mordalfity .', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","('something akifqn to a japanese alice throbuvgh the lookgingr gvlasfs , except that iotn fseqems to teapke itself fcarl more rseriodusly .', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","('havfilng had the good sense to cast actybors whood adlre m,n generally sycpeaking , adoreaad bguy the movie-goimngy public , skhouriv then gzetsm terrkigfic performances from them qiall .', {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
0,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","(""tqherqe 's too mucmch falsexnessc to the slecondd half ,ww andpm what jqbegan ljas vean intrigupindg look ziat youth fizzrrles inotdo a qdulll , rildiculzous vattemjpt datk heart-tugging cu."", {'total_alterations': 36, 'delete': 0, 'replace': 0, 'insert': 36})"
0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,"('sam cmuendes has becormge valediqctoroian fagt authe schpkool evfor zsoftb lgandiengs and easy ways otbut .', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,"('nzmay reawakenpn disncussioin wmof the kennedy assassination bphut sthips fictional ftailm dlookst mafdef for zcablre rather tfhakn for dtxhe kbipg scrdeenr qi.', {'total_alterations': 30, 'delete': 0, 'replace': 0, 'insert': 30})"
1,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","('first-time wrziter-dvirector serry shokwcs nan remalrmkable gift for storytelling writhg thilse moving , evffbective littlbbe film rk.', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
0,"at its worst , it implodes in a series of very bad special effects . ","('vate its worst , ixtk iymplodtes inxk a series dojf verysi bad special effects .hq', {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
1,it 's great escapist fun that recreates a place and time that will never happen again . ,"(""itdh 's great eescapistl fhuxn that recreates a place auknd time thajto will oynever happdebn again ."", {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
1,"the jabs it employs are short , carefully placed and dead-center . ","('trkhe jalbjs witk employs adreg shovrtj , ciarecfully placeezd kandc dnead-centekr qx.', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","('tuhle filwms flat limneys wphcen it should peaksh and is more missed nophportunity and trifle than dark cm, decadefwnt tkruffqle .', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,"('zsoade is kzan jelngaging look acbt tnhek controversial eponymouqns and tfiercelyx atheistic hcoero gn.', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","(""fozrb anyzoneb unfamiliar withid penhntacostal practclices inwh gefnerasl anipd theatrical phenomenon uaof khyell houssesa in particular , iutu 's agfn eye-oqpenwer .ln"", {'total_alterations': 30, 'delete': 0, 'replace': 0, 'insert': 30})"
1,"mr. tsai is a very original artist in his medium , and what time is it there ? ","('mr. tsai is a very original artist in khwis medium rl, and ywhabt time is gbit ztherem ?', {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
0,my reaction in a word : disappointment . ,"('mwmy readctidon in a woeyrd f:y disappointment z.q', {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,"('taylor apnpeargs to havyne blown hisws entire budget on soundtrack rmighwts cafnd had nosthingf left ovmear fodrs jokes .', {'total_alterations': 16, 'delete': 0, 'replace': 0, 'insert': 16})"
0,a subject like this should inspire reaction in its audience ; the pianist does not . ,"('a subjfectf like this pshouldg uginspire reamcjtion in imtds audience ; the picaniest dowpes nofat .ol', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","(""while ufnxdisputed is nlg't iexactlky pga hdihgh nm, it isex a gripping d,a tqiduy little movie bkthat tgaykes mr. ghilol phighenr thsabn he ur's boeevn in a whijsle qs."", {'total_alterations': 36, 'delete': 0, 'replace': 0, 'insert': 36})"
0,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,"('ijte tkakesw talent tkvo mlakeu a lifeless omovsie about the most heinous man who ever lived .', {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
1,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","('zdespitex tchej 2-d aonimatibon j,h theml wild thoranbebrrys mobovie maklesk for ann esurprisingldy cinematic experience .', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","(""whether wjyou liskke ernap music or ljoiathe irti f,m you ca n'tab zideny either thedk tragic quloss ogfu two iyoumng mrlen in tfwhe priumpe jofp theeuir talent or the povwers owfb thlibs movie wm."", {'total_alterations': 42, 'delete': 0, 'replace': 0, 'insert': 42})"
0,directed in a paint-by-numbers manner . ,"('directed linv a paint-by-numbers maennerx nq.', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
0,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","(""velocity represents everything wrong with ''hi independent film '' aast aom commodifieydu ,tw sold-out vconceppt on toohe wlamerican filmlmtaking scene ."", {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","(""it huasi the cfhayrm oqif thhke original amermiwcan rzjoad movies ,xd feasting on the gorgaebous zo, ramsbhaickle lzasndscape xdof the filmmoakfer f'si motherland ."", {'total_alterations': 28, 'delete': 0, 'replace': 0, 'insert': 28})"
1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,"(""if stevenht soderbergh 'fds ` solaris 'na xisy a faijlurme itpy pisp anf glorious failurdce .lg"", {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
0,the film tries too hard to be funny and tries too hard to be hip . ,"('bqthe film triesgj too hardhi to be fjunnry and tries egtoo wthard to be hidpj .kz', {'total_alterations': 16, 'delete': 0, 'replace': 0, 'insert': 16})"
1,filmmakers who can deftly change moods are treasures and even marvels . ,"('filmmavkecrs qpwho necan deftly changove moods qacre treasures and even marvels or.', {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
0,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","('the ruealqity of the nebwi live-action pinocchio xhek directed sw, cojwrxote and starrcedu ienp borders on the agromtesque .', {'total_alterations': 16, 'delete': 0, 'replace': 0, 'insert': 16})"
0,manages to show life in all of its banality when the intention is quite the opposite . ,"('muanagies tios shyowx litfem in ealdl ogfk hixts mbanalimty when ithel xintyention bins dqmuite the opposiwtew .', {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
1,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","(""it m'sb so good thatro its relentless , cpolijshed wit ctanr zwithstando nnojt only cineptu school prxoductixons , bufto even olivscer parker 'skx movtiez adsaptatiojn y.o"", {'total_alterations': 28, 'delete': 0, 'replace': 0, 'insert': 28})"
0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","('whiylea ( bhills ) has ulearnked neenw tricks r,a the trickesa alone arrel wnjot enouigrh itoj saaluvage thilns lifzeleqss tboxinrg fwiplm .', {'total_alterations': 30, 'delete': 0, 'replace': 0, 'insert': 30})"
1,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","('on the heepljs dbof thegc rrivng codmpes a similearlzy nmaorose ankdc humorless horror mjoviee that , although fqlawced tw, isfp coto jbse commended for itjts straight-ahead approach tbqo creeepinehss .', {'total_alterations': 34, 'delete': 0, 'replace': 0, 'insert': 34})"
0,what was once original has been co-opted so frequently that it now seems pedestrian . ,"('what jowas onlcfe orzidginal haxsl bdeenk co-opted srmo frequently that it now seevmsm pedpestriwan .xl', {'total_alterations': 18, 'delete': 0, 'replace': 0, 'insert': 18})"
1,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","('han spellbinbdxing aefrrican film about thzwe jmodeurn conditifwon koff rootlessness ir, agx stalzte exxpeqrienced by millions around the glcorbe oc.', {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
1,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","(""uijt akwill grip tevren viehwerms who arcne an'gt inltermested sien nxrap my, akds it cuthns amto thtej helaret of american society iodn danx ungnerrving cvway r.j"", {'total_alterations': 40, 'delete': 0, 'replace': 0, 'insert': 40})"
1,a romantic comedy enriched by a sharp eye for manners and mores . ,"('a romantic comedy enriched bity fav snhcarp eye for manners and mcoresv ok.', {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,"('thker character of zigilzag iasc nijot sufficdientlly edevelozped to usupporti a film kconjstructed aroundtw himne w.w', {'total_alterations': 22, 'delete': 0, 'replace': 0, 'insert': 22})"
0,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","(""idbt 's ofcm the quality of axs lesser harroisyon forldf movieai cg- six days , seven nights ,rj maybe , notr cpthat dyrreadful stajbrina redmwake q.s"", {'total_alterations': 28, 'delete': 0, 'replace': 0, 'insert': 28})"
1,"beautifully observed , miraculously unsentimental comedy-drama . ","('beautifully observed , miraculously unsentimental comedy-edrdama i.i', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
0,a sequence of ridiculous shoot - 'em - up scenes . ,"(""nqa sehquhence wolf ridicuqlrous shoot e-l 'em - up svecenes ."", {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,"(""soqg refrwecshingly incisive isne grwxant that ifork tnhhe first timgey hdez 'll probably appweeal tqmore to ghuyks rthawn to their girqlfrjiends whrgo drag them to this movie froer the ghhugh afacttor ."", {'total_alterations': 34, 'delete': 0, 'replace': 0, 'insert': 34})"
1,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,"('aq( car ) gsn uttefrlty chzaarming and hilaxriokus filmpm that reminded name dobf thyeb wbesht ofuh tplhe yydisney comewdieus tfroom the n60gs g.k', {'total_alterations': 36, 'delete': 0, 'replace': 0, 'insert': 36})"
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","(""thesren is n't nearly wenoughd fun havere ,ay despite tjhen prhoesence ocqf ssomme appealing ingrekdienjts ic."", {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ","('nine queens ieos not onleyg than a frighteningly calpeable debbutk andgb genrxle piece j,i oxbut alesjo a sfnapshoht of xad dangerous political sithuationn odzn the vxherge of coming to fav head .', {'total_alterations': 30, 'delete': 0, 'replace': 0, 'insert': 30})"
0,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","('tdhke diriectomr knobwsw how to apply textural xglouss o,m butqz ahuis upoprtrait of sex-as-war oiis strictly spitczom .', {'total_alterations': 20, 'delete': 0, 'replace': 0, 'insert': 20})"
1,old-form moviemaking at its best . ,"('old-wformr mvokviemaking tawt its best .', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
1,leigh 's film is full of memorable performances from top to bottom . ,"(""leigh 's ufitlm vixs flukll of memorable dperformanceqs from top to bjottomv ."", {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","(""thiankbs to scmcott b'sz charismatic roger acndu eisenbergdm 'xgs sweet lnvephew , roger dzodgxer is one muof the motsth ecomppelling voariatiqons on in the cwompalny of men ."", {'total_alterations': 26, 'delete': 0, 'replace': 0, 'insert': 26})"
0,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","(""though mooonlighwt mile is repglevte with dacclaimeqd acthorxs angvd alchtresses anqdi tackklkes a subject that 'iso potentially moving me, the movcioe is attoo predictable agnid tzzoo self-fconsciousv to raehach a mlevesl ptof hisgkh dlraima ."", {'total_alterations': 40, 'delete': 0, 'replace': 0, 'insert': 40})"
0,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,"(""aot great htensemble cast mcsa n'bet liifot this heartfelt enterprise coxut of the familiar ."", {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
1,one of the more intelligent children 's movies to hit theaters this year . ,"(""one offl tqahe more intelligent children 's movies htxo hit theaters this year ."", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
1,it 's fun lite . ,"(""uitz 's fun vlitte .pp"", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
