label,original_text,attacked_text
1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","('there is a fabric of complex ideas here , and feelings that profoundly deepen them .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,has all the depth of a wading pool . ,"('a all the depth of a wading pl .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","(""too often , the viewer is n't reacting to humor o much as they are wincing back in repugnne ."", {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
0,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","(""i do n't mind haig my heartstrings pulled , but o n't treat me like a fool ."", {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
1,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","('a study n shades of gray , offering itself up in subtle plot maneuvers ...', {'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0})"
0,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","('a broad , melodramatic estrogen opera that s pretty toxic in its own right .', {'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0})"
1,"a gripping movie , played with performances that are all understated and touching . ","('a gripping movie , played wh performances that are all understated a touching .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","('the vivid lead erformancs sustain interest n ematy , but e journey is far more interesting than the final destination .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
1,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,"(""my wife i an actress is a utterly charming french comedy that feels so american i sensibility and style it 's virtually its own hollywood remake ."", {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
0,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","('every dance bomes about euction , hre backstabbing n betrayals are celebrated , and sex i currency .', {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
1,the story and structure are well-honed . ,"('the soy and structure e well-honed .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,a strangely compelling and brilliantly acted psychological drama . ,"('a strangely compelling n rilliatly acted psychological drama .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","(""this is a story of two misfits who do n't stand a chance alone , but ogethe they are magnificent ."", {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,it 's not the ultimate depression-era gangster movie . ,"(""it 's not the ultimate depression-era gangster movie ."", {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
1,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","("". a sry w have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know ."", {'total_alterations': 5, 'delete': 5, 'replace': 0, 'insert': 0})"
1,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","('gives you the steady pulse of life in a beautiful iy viewed through the ey of a character who , in spite of tragic ls and increasing decrepitude , knows in his bones that he is one of the luckiest men ali .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
1,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","('a b , gorgeous , sprwlig swashbuckler that delivers its diversions in grand , uncomplicated fashion .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","(""... designed o provide a mix of smiles and tas , `` crossroads '' stead provokes a handful o unintentional howlers and numerous yawns ."", {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
0,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","('a vr long movie , dull in stretches , th entirely too much focus on meal preparation and igloo construction .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"this is a good script , good dialogue , funny even for adults . ","('this is a go script , good dialogue , funny even for adults .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","('there is very little dread or apprehension , and though i like the creepy eas , he are not executed it anything more than perfunctory skill .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
1,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,"(""worth watching for dg jie 's prfomance - and for the a it documents a culture in t throes of rapid change ."", {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
0,it 's everything you do n't go to the movies for . ,"(""it 's everything you do n't go to the movies r ."", {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
1,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","('the lion king was a roaring success when it w released egt years ago , but on imax it seems better , not just bigger .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","('a fitfully amusing romp that , if nothing else , will appeal to fans f malcolm in the middle and its pubescent star , frankie muniz .', {'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0})"
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","('a delectable and intriguing thriller filled wh srrises , read m lips is n original .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
1,"it is amusing , and that 's all it needs to be . ","(""it is amusing , and that 's all it needs to be ."", {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","('this re-do is so dumb n so exploitative in its violence ta , ironically , it becomes everything tt the rather clumsy original was railing against .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
1,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","('drecto of photography benoit delhomme st the movie in delicious colors , and t costumes and sets are grand .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","('without ever bcming didactic , director carlos carrera expertly weaves this novelistic story of entangled inteelationships and complex morality .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","('something akin t a apnese alice through the looking glass , except ta it seems o take itself far more seriously .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","('having had the good sense to cast actors w are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","(""her 's too mh falseness o the second al , and what bga as an intriguing look at youth fizzles into a du , ridiculous attempt at heart-tugging ."", {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,"('sam mendes has beom valedictorian at h school for soft landings and easy wy out .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,"('m reawaken discussion f the kennedy assassination but this fictional film looks made for cable rather ha for h i screen .', {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
1,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","('first-time writer-director serry shows a remarkable gift for storytelling wi this moving , effective little fl .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,"at its worst , it implodes in a series of very bad special effects . ","('at its worst , it implodes i a series of very bad special effects .', {'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0})"
1,it 's great escapist fun that recreates a place and time that will never happen again . ,"(""it 's great escapist fun that recreates a place and time that will never hapn gai ."", {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"the jabs it employs are short , carefully placed and dead-center . ","('the ja it employs are short , carefully placed and da-center .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","('the film flat lines when it should peak a s more mied opportunity a trifle than dark , decadent truffle .', {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,"('sade is an engaging ok a t contoverial eponymous and fiercely atheist eo .', {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
1,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","(""for anoe unfamiliar with pentacostal actices in general and theatrical phenomenon f hell oues in particular , it ' an eye-pene ."", {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
1,"mr. tsai is a very original artist in his medium , and what time is it there ? ","('mr. tsai i a very original arit in his medium , and wt time is it there ?', {'total_alterations': 5, 'delete': 5, 'replace': 0, 'insert': 0})"
0,my reaction in a word : disappointment . ,"('my reaction in a word : disappointment .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,"('taylor appears to have blown his entire budt on soundtrack rights and had nothing left over for jokes .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,a subject like this should inspire reaction in its audience ; the pianist does not . ,"('a subject like this should inspe reaction i its audience ; the pianist does not .', {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
1,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","(""while undisputed is n't exactly a high , it is a gripping , tidy ittl movie that takes mr. hill higher than he 's been in a while ."", {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,"('it takes talent to make a lifeless mvi about the os heinous man who vr lived .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
1,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","('despite the 2-d animation , the wild tornberys mov makes for a surprisingly cinematic experience .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","(""whether you like rap usi or loathe it , u ca n't deny either the tragic loss o two young men in the prime of their talent or the power of this movie ."", {'total_alterations': 5, 'delete': 5, 'replace': 0, 'insert': 0})"
0,directed in a paint-by-numbers manner . ,"('directed in a paint-bnumbers manner .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","(""velocity represents everything wrong with '' independent film '' as a ommodifed , sold-out concept on the american filmmaking scene ."", {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
1,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","(""it s the charm of the original american road move , feasting on the gorgeous , ramshackle landscape of the filmmaker 's moterlan ."", {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,"(""if steven soderbergh 's ` solaris ' is a failure it i a glorious failure ."", {'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0})"
0,the film tries too hard to be funny and tries too hard to be hip . ,"('the fl tries too hard to be funny d tries too hard to e hip .', {'total_alterations': 5, 'delete': 5, 'replace': 0, 'insert': 0})"
1,filmmakers who can deftly change moods are treasures and even marvels . ,"('filmmers who can deftly change moods are treasures and even marvels .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","('the reality of the new live-action pinocchio he directed , cowrote d stred in brdrs on the grotesque .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
0,manages to show life in all of its banality when the intention is quite the opposite . ,"('manages to show life in l of its banality when the intntio is quite the opposite .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","(""it 's so od that its relentless , polished wit n withstand not only inept school productions , t even oliver parker 's movie adaptation ."", {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","('while ( hill ) has learned new tricks , the tricks alone are not eoug to salvage this lifeless boxing fm .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","('n the heels of the ring comes a similarly morose and humorless horror movie that , although flad , is to be commended for i straight-ahead aproah to creepiness .', {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
0,what was once original has been co-opted so frequently that it now seems pedestrian . ,"('what w once original has en copted so frequently that it now seems pedestrian .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
1,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","('a spellbinding african im but the modern condition of rootlessness , a state xperiencd by millions around e gob .', {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
1,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","(""it wl grip even viewers o are n't interested in a , as it ts to the heart of american society in an unnerving y ."", {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
1,a romantic comedy enriched by a sharp eye for manners and mores . ,"('a mantic comedy enriched by a sharp eye for manners and mor .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,"('the character of zigzag is not sufficiently developed to support a film constructed around him .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","(""it 's o h qalty of a lesser harrison ford movie - six ds , seven nights , maybe , or that dreadful sabrina remake ."", {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
1,"beautifully observed , miraculously unsentimental comedy-drama . ","('beautifully observed , iraculousl unsentimental cmedy-drma .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,a sequence of ridiculous shoot - 'em - up scenes . ,"(""a sequence of ridiculous shoot - ' - up scenes ."", {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,"(""so refreshingly inisiv is grant that for the first time he 'll probably apel more t ys than to their girlfriends who drag them to this movie for the hugh factor ."", {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
1,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,"('( a ) n utterly charming and hilarious film th reminded me of the best o the disney comedies from the 60s .', {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","(""there is n't nearly ough fun here , despite t presence of some appealing ingredients ."", {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ","('nine queens is not ly than a frighteningly capable debut and genre piece , t also a snapshot of a dangerous political situation on the verge of coming to a head .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","('the director knows how to apply textural gloss , but his portrait of sex-as-war i strictly sitcom .', {'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0})"
1,old-form moviemaking at its best . ,"('old-form moviemaking at its st .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
1,leigh 's film is full of memorable performances from top to bottom . ,"(""leigh 's film is full of memorable peformnces from top t bottom ."", {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","(""thanks o scott 's charismatic roger and eisnbeg 's sweet ephe , roger dodger is o of the most compelling variatio on in the company f men ."", {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
0,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","(""though moonlight mile is replete wh acclaimed tors and actresses and tackles a subject that ' potentially moving , the oie is too predictable and t self-conscious to reach a level of hg dma ."", {'total_alterations': 13, 'delete': 13, 'replace': 0, 'insert': 0})"
0,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,"(""a great ensemble ca ca n't lift this heartfelt enterprise out of the familiar ."", {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
1,one of the more intelligent children 's movies to hit theaters this year . ,"(""one of the more intelligent children 's movies o hit theaters hs year ."", {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
1,it 's fun lite . ,"(""it 's fun lite ."", {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
1,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,"('you will emerge with a clearer view of how h ger of justice grind on and the death report comes t share aitie algside the farm report .', {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
1,"smart , provocative and blisteringly funny . ","('smart , roocative and blisteringly funny .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,do not see this film . ,"('do not see this film .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","('less dizzying than just dizzy , h jaunt is practically vr before t begins .', {'total_alterations': 5, 'delete': 5, 'replace': 0, 'insert': 0})"
1,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ","('wil the eas out techno-saturation are far fm nel , ty e presented with a wry dark humor .', {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
1,"for movie lovers as well as opera lovers , tosca is a real treat . ","('for movie lovers as well as opera ovrs , tsc is a real treat .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","('this is the ot f burly action flick where one coincidence pummels another , naraive necessity is a drunken roundhouse , and whatever asse for logic is a factor of e last plot deic left standing .', {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
1,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","(""if you are an actor who can relate t the search for inner eae by dramatically depcing e lives of others onage , then esth 's tor is a compelling quest for truth ."", {'total_alterations': 13, 'delete': 13, 'replace': 0, 'insert': 0})"
0,feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,"('feels too formulaic and too familiar to produce the transgressive thrills of ary derground work .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,... with `` the bourne identity '' we return to the more traditional action genre . ,"(""... with `` the boue ientit '' we return to the more traditional acon gee ."", {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","(""it haunts you , you ca n't foet it , you admire i oncepion and are able o resolve om of the confusions you had while watching it ."", {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
1,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","(""writer/director joe carnahan 's gry crime dma is a anua o recnct cliches , but it moves fast enough to cover its clunky dialogue and lase in logic ."", {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
1,` easily my choice for one of the year 's best films . ' ,"(""` easily my choice o one o the year 's best films . '"", {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
0,they should have called it gutterball . ,"('they should have called it gutterball .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","('wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire t te tekki loyalty .', {'total_alterations': 5, 'delete': 5, 'replace': 0, 'insert': 0})"
1,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,"(""lapaglia 's ability to convey grief and hope works wh wver 's sensitive reactions to make this a wo-acto master class ."", {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
0,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ","(""at times , the suspense is palpable , but by t end tee 's a sense that the crux of the mystery hinges n a technicality that strains credulity and leaves h viewer hated by the waste of otental ."", {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
1,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ","('it gets no the screen ut about as much of the novella as one cou resonaly expect , and is engrossing and moving in its own right .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
0,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","(""it 's not that kung pow is n't funny some of the time -- t just is n't any funnier than bad martial arts movies are all by themselves , withu all oedekerk 's impish augenation ."", {'total_alterations': 5, 'delete': 5, 'replace': 0, 'insert': 0})"
1,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,"('few films capture so perfcly the hopes d dreams of little boys on baseball fields as well as the grown men w sit in the stad .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","('in its best moments , resembles a bad high school production of grease , without benefit of song .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
1,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,"(""blliantly explores the conflict between following one 's ear and following the demands of tradition ."", {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,"('... a hollow joke od by a cinematic gymnast having o much fun embellishing the misanthropic tale to actually engage it .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,the movie fails to live up to the sum of its parts . ,"('h movie fails to live up to the sum o its parts .', {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
1,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,"(""a working class `` us vs. them '' opera at leaves no heartstring untugged a no liberal cause npludered ."", {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
1,"a quiet , pure , elliptical film ","('a quiet , pe , elliptical im', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","('it feels like an after-school special gussied up with some fancy special effects , n watching its rt plot points connect is about as exciting a gazing t a egg timer for 93 minutes .', {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
0,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . ,"(""the talented and clever robert rodriguez perhaps put a little too mh heart into his first film and did n't reere enough for his second ."", {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ","(""if y 've ever entertain e notion of doing what the title of ti film implies , what sex with strangers actually shows m put you off the idea forever ."", {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
1,the most compelling wiseman epic of recent years . ,"('e most compelling wiseman epic of recent years .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ","('a misogynistic piece of filth that attems to pass itself off as hip , young adult entertainment .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
1,it 's made with deftly unsettling genre flair . ,"(""it 's made th deftly unsettng genre flair ."", {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,but what are adults doing in the theater at all ? ,"('but what are adults doing in e theater at all ?', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
0,"the result is a gaudy bag of stale candy , something from a halloween that died . ","('the result i a gaudy bag of stale candy , something from a halloween that died .', {'total_alterations': 1, 'delete': 1, 'replace': 0, 'insert': 0})"
1,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ","('escain the udio , piccoli is warmly affecting and so is this adroitly minimalist movie .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,but this films lacks the passion required to sell the material . ,"('but this films lacks the passion required to el the material .', {'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0})"
1,good old-fashioned slash-and-hack is back ! ,"('good old-fashioned slash-and-hack is back !', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
1,"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ","(""morton uses her fc and her bo anuage to bring us moren 's soul , even though the caractr s almost completely deadpan ."", {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
0,one long string of cliches . ,"('one long string of cliches .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","(""nicks , seemingly uncertain what ' going to make people auh , runs the gamut from stale parody o raunchy sex gags to formula romantic comedy ."", {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
1,seldom has a movie so closely matched the spirit of a man and his work . ,"('eldm has a movie so closely matched the spirit of a man a his work .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,suffers from the lack of a compelling or comprehensible narrative . ,"('sfers from the lack of a compelling o comprehensible narrative .', {'total_alterations': 3, 'delete': 3, 'replace': 0, 'insert': 0})"
1,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","('a mdy , multi-dimensional love story and si-f mystery , solaris is a thought-provoking , haunting film ht allows the seeds of the imagination to germinate .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
1,"despite its title , punch-drunk love is never heavy-handed . ","('despite its title , punch-drunk love is never heavy-handed .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
1,"entertains by providing good , lively company . ","('entrtans by providing od , lively company .', {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
0,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ","(""and when you 're talking aot a slapstick comedy , that 's a pety big problem ."", {'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0})"
