label,original_text,attacked_text
0,"if the first men in black was money , the second is small change . ","('if the first en in black was mnney , the second is small change .', {'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1})"
0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,"('it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","('on this tricky tpic w tadpole gis very much a step in the right direction , with its blend m frankness , civility ads compassion .', {'total_alterations': 10, 'delete': 3, 'replace': 5, 'insert': 2})"
1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","('there is a fabric of complex ideas zee , and feelings that profoundly deepen them .', {'total_alterations': 2, 'delete': 1, 'replace': 1, 'insert': 0})"
0,has all the depth of a wading pool . ,"('has all the depth of a wading pool .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","(""too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance ."", {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","(""i do n't mind having my heartstrings pulled , but do y' treat me like a fool ."", {'total_alterations': 2, 'delete': 1, 'replace': 1, 'insert': 0})"
1,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","('a study in shades of gray , offering qitsplf up in subtle plot manuwers ...', {'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1})"
0,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","(""i broad , melodramatic estrogen opera that 's pretty toxic in drts own right np."", {'total_alterations': 6, 'delete': 0, 'replace': 3, 'insert': 3})"
1,"a gripping movie , played with performances that are all understated and touching . ","('a gripping movie , played with performances that are all understated anu touching .', {'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1})"
1,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","('the vivid lead performances sustain interest and empathy , but the journey is far more interesting tuhau the final destination .', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
1,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,"(""my wf is an actress is an utterly charming french comedy that feels gsoi american y sensibility and syl it 's virtually its bopn hollywood remake ."", {'total_alterations': 10, 'delete': 5, 'replace': 2, 'insert': 3})"
0,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","('every danufe becomes about seduction , where backstabbing and betrayals a celebratd , and sex is currency .', {'total_alterations': 8, 'delete': 4, 'replace': 2, 'insert': 2})"
1,the story and structure are well-honed . ,"('the story and structure are well-honed .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
1,a strangely compelling and brilliantly acted psychological drama . ,"('n strangely cmpelliig and brilliantly acted psychological drama .', {'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1})"
1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","(""this is a story of two misfits who do n't stand a chance rilone , but togmethher they pre magnificent ."", {'total_alterations': 6, 'delete': 0, 'replace': 3, 'insert': 3})"
0,it 's not the ultimate depression-era gangster movie . ,"(""it 's not the ultimate veprgssion-era gangster moie ."", {'total_alterations': 4, 'delete': 1, 'replace': 3, 'insert': 0})"
1,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","(""... a story we have n't seen on the big screen before , and et 's a story that we as americans iw and human beings , should know ."", {'total_alterations': 4, 'delete': 0, 'replace': 3, 'insert': 1})"
1,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","('gives you the steady pusel of life in a beautiful city viewed through the eyeys of a character who fb in spite of travwc loss n increasing decrepitude , knows in his bones that he is oncb of the luckiest men alive .', {'total_alterations': 14, 'delete': 4, 'replace': 5, 'insert': 5})"
1,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","('a big , gorgeous , sprawling swashbuckler that deriversm its diversions in grand , uncomplicated fashion .', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","(""... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional hodlrers inh numerous yawns w"", {'total_alterations': 6, 'delete': 0, 'replace': 5, 'insert': 1})"
0,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","('a very xoncg movie , dull in stretches , witba entirely eoo mucoqh oces on meal preparation and igloo construction .', {'total_alterations': 10, 'delete': 1, 'replace': 5, 'insert': 4})"
1,"this is a good script , good dialogue , funny even for adults . ","('this is a good script , good dialogue , funny even for adults y', {'total_alterations': 2, 'delete': 0, 'replace': 2, 'insert': 0})"
0,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","('there is very little dread d apprehension , and thaougd i like the creepy ideas , they are not executed with anything more than perfunctory skill cb', {'total_alterations': 6, 'delete': 1, 'replace': 3, 'insert': 2})"
1,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,"(""worth watching for dong jie 'm performance -- and for the by it documents a culture in the throes of rapid change ."", {'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1})"
0,it 's everything you do n't go to the movies for . ,"(""it 's everything you do nt go o the movies for ."", {'total_alterations': 4, 'delete': 2, 'replace': 2, 'insert': 0})"
1,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","('tehr lion king was kua roarid success when it was released eight years ago , but on imax t seems better , not just bigger .', {'total_alterations': 8, 'delete': 2, 'replace': 3, 'insert': 3})"
1,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","('a fitfully amusing romp iat , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz .', {'total_alterations': 2, 'delete': 1, 'replace': 1, 'insert': 0})"
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","('a hdelectale and intriguing thriller filled with surprises yf read my lopcs is ar original w', {'total_alterations': 10, 'delete': 2, 'replace': 4, 'insert': 4})"
1,"it is amusing , and that 's all it needs to be . ","(""it is amusing , and that 's all it needs to be ."", {'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1})"
0,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","('this re-do is so dumb and so exploitative on its violence that , ironically , it becomes everything that tbte rather cbumjy original a railing against .', {'total_alterations': 8, 'delete': 3, 'replace': 3, 'insert': 2})"
1,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","('director of photography benoit delhomme ysht the movie in delikciogs colors , pandz the costumes and sets are grand .', {'total_alterations': 6, 'delete': 1, 'replace': 1, 'insert': 4})"
1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","('witzxut ever becoming didactic , drezctor carlos carrera expaitly weaves this novelistic story fomf entangled interrelationships and complex morality ox', {'total_alterations': 10, 'delete': 1, 'replace': 5, 'insert': 4})"
1,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","('somstring akin to a japanese alice through tthe ilookwing glass , except that it seems to zcake itself far more seriously .', {'total_alterations': 8, 'delete': 0, 'replace': 4, 'insert': 4})"
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","('having had tghme good sense toot cast actorj who are , generally speaking , adored gb the movie-going public , khouri then gets terrific performances from em altt .', {'total_alterations': 12, 'delete': 4, 'replace': 1, 'insert': 7})"
0,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","(""there 's too much falseness e the second half , and what began as an injripuing look at uth fizzles into a dull , ridiculous attempt at heart-tugging ."", {'total_alterations': 8, 'delete': 4, 'replace': 3, 'insert': 1})"
0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,"('sam mendes has become valedictorian at the school for soft landings and easy wa out .', {'total_alterations': 6, 'delete': 4, 'replace': 0, 'insert': 2})"
0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,"('may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the abdig screen .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
1,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","('first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film cv', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
0,"at its worst , it implodes in a series of very bad special effects . ","('aztt its worst , it implodes in a series of very bad special effects .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
1,it 's great escapist fun that recreates a place and time that will never happen again . ,"(""it 's great eecapisty fun that rvecreates a place and pims that will never happen again .bx"", {'total_alterations': 8, 'delete': 0, 'replace': 4, 'insert': 4})"
1,"the jabs it employs are short , carefully placed and dead-center . ","('the jabs it employs are short qe carefully placed and dead-center .', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","('the film flat lines when it should peak and tpis more missed opportunity and trifle than dark , dcaent truffle .', {'total_alterations': 4, 'delete': 2, 'replace': 0, 'insert': 2})"
1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,"('sade is an engaging look at jthme controversial eponymous and fierknely atheistic hero .', {'total_alterations': 4, 'delete': 0, 'replace': 1, 'insert': 3})"
1,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","(""for anyone unfamiliar with pentacostal practices in general and theatrical pnomenon of hell houses in particular t it 's mas eye-opener ."", {'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1})"
1,"mr. tsai is a very original artist in his medium , and what time is it there ? ","('u. tsai is a very original artist in his medium if and what time is it there tw', {'total_alterations': 6, 'delete': 1, 'replace': 3, 'insert': 2})"
0,my reaction in a word : disappointment . ,"('my preacion wn a word rp disappointment .', {'total_alterations': 6, 'delete': 1, 'replace': 3, 'insert': 2})"
0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,"('taylor appears tbk have blown hcus entire budget on soundtrack rights and hadxc nothing zft over for jokes .', {'total_alterations': 8, 'delete': 1, 'replace': 3, 'insert': 4})"
0,a subject like this should inspire reaction in its audience ; the pianist does not . ,"('a subject zke this should inspire reaction in its audience u the pianist dzs not c.', {'total_alterations': 8, 'delete': 3, 'replace': 3, 'insert': 2})"
1,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","(""while undisputed is n't exactly a high , it is d gripping , tidy little movie hant takes mr. hill hihhr than he u been in a while ."", {'total_alterations': 10, 'delete': 4, 'replace': 4, 'insert': 2})"
0,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,"('it takes talent to make a lifeless movie about hpe most heinous mtn who ever ivefd .', {'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2})"
1,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","('despitgs the 2-d animation pm the wtll thokrnberryls imoie makes for a surprisingly cinematic experience .', {'total_alterations': 10, 'delete': 1, 'replace': 4, 'insert': 5})"
1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","(""whether you like rap musiic r loathe it pn you ca n't deny either the rragixc loss of two young men on the pzrimoe of jhewr talent or the power of this moviel ."", {'total_alterations': 16, 'delete': 1, 'replace': 9, 'insert': 6})"
0,directed in a paint-by-numbers manner . ,"('lrrected in a paint-by-numbers manner ky', {'total_alterations': 4, 'delete': 0, 'replace': 3, 'insert': 1})"
0,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","(""velocity represents everything wrong pitq '' independent film '' as a commodified , sold-out coceptc on the amricag filmmaking scene ."", {'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1})"
1,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","(""it has tge cqhsrm of the original american road movies , feasting zn the gorgeous , rawhackle landscape of the filmmaker 's motherland ."", {'total_alterations': 8, 'delete': 2, 'replace': 4, 'insert': 2})"
1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,"(""ife steven soderbergh 's ` rlaris ' is eu failure it is a glorious failure kb"", {'total_alterations': 8, 'delete': 1, 'replace': 4, 'insert': 3})"
0,the film tries too hard to be funny and tries too hard to be hip . ,"('oae film tries too hard to be funny and triemsv too hard to be hip .', {'total_alterations': 4, 'delete': 0, 'replace': 2, 'insert': 2})"
1,filmmakers who can deftly change moods are treasures and even marvels . ,"('filmlmakers who can deftly chaxngej moods are treasures and even marvels .', {'total_alterations': 4, 'delete': 0, 'replace': 1, 'insert': 3})"
0,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","('sth reality o the new live-aton pinocchhoj d directed , cowrote and starred in orsers on the grotesque .', {'total_alterations': 12, 'delete': 6, 'replace': 4, 'insert': 2})"
0,manages to show life in all of its banality when the intention is quite the opposite . ,"('manages to show life l all of its banality when the intention is quite the opposite .kz', {'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2})"
1,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","(""it 's so gad that its relentless , pnolshed wit pcen withstand not only inept school productions we, but cen liber parker 's moe adaptation ."", {'total_alterations': 14, 'delete': 6, 'replace': 4, 'insert': 4})"
0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","('while ( hill ) has learned nqsw tricks , the trickga alone are not eqnoughl to salvage this liflenss boxing film .', {'total_alterations': 8, 'delete': 1, 'replace': 2, 'insert': 5})"
1,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","('on the heels of the ring covjs a similarly morose and humorless horror vovvie that x although flawed ,d is to be commended for its straight-ahead approach to creepiness .', {'total_alterations': 8, 'delete': 0, 'replace': 6, 'insert': 2})"
0,what was once original has been co-opted so frequently that it now seems pedestrian . ,"('what was once oiiuinal has pmbeen co-opted so frequently that it now seems pedestrian .', {'total_alterations': 4, 'delete': 0, 'replace': 2, 'insert': 2})"
1,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","('a spellbinding african film about the momdern condition po rootlessness , a state experienced by millions around the globe .', {'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2})"
1,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","('y will grip evs viewers who are wt interste in rap , as it cuts to the heart of american society in apk unnerving way .', {'total_alterations': 12, 'delete': 6, 'replace': 4, 'insert': 2})"
1,a romantic comedy enriched by a sharp eye for manners and mores . ,"('a romantic comedy enrjched by a sharp eye sfor manners and mores .', {'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2})"
0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,"('the character of zigzag is not sufficiently developed to support a fsiim constructed around him .', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
0,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","(""it 's of the quality ok a lesser harrison ford movie - six days , seven nihtn , maybe , or xhvat dreadful snabrina remake ."", {'total_alterations': 8, 'delete': 2, 'replace': 3, 'insert': 3})"
1,"beautifully observed , miraculously unsentimental comedy-drama . ","('beautifully observed , miraculously unsentimental comedy-drama .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,a sequence of ridiculous shoot - 'em - up scenes . ,"(""tp seqnuesnce of ridislous khovt - 'em - j scenes ."", {'total_alterations': 10, 'delete': 2, 'replace': 5, 'insert': 3})"
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,"(""so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them tpwo this movie fn the hugh factor ."", {'total_alterations': 6, 'delete': 2, 'replace': 1, 'insert': 3})"
1,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,"('m a ) n utteryu charming and hilarious film that reminded me of the best of the disney comedies from the 60s .', {'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1})"
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","(""there is n't nearly enough fun here , despite the presence of aomye appealing ingredients ."", {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
1,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ","('nzie queens is not only than a frighteningly capable debut alnd genre piece w but also a knapsholt of a dangerous political situation e the verge of coming to a head ix', {'total_alterations': 12, 'delete': 2, 'replace': 6, 'insert': 4})"
0,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","('the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom p', {'total_alterations': 2, 'delete': 0, 'replace': 2, 'insert': 0})"
1,old-form moviemaking at its best . ,"('old-foro moviemaking at its best .', {'total_alterations': 2, 'delete': 0, 'replace': 2, 'insert': 0})"
1,leigh 's film is full of memorable performances from top to bottom . ,"(""leigh 's film is full nyof memorable perfrmanceds from top to bottom ."", {'total_alterations': 4, 'delete': 1, 'replace': 0, 'insert': 3})"
1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","(""thtnkps to scott 'kz charismatic roger zd eisenberg 's seect neupew , roger dovdxer is one pp the most competing vaiativns on in the zempany of men ."", {'total_alterations': 20, 'delete': 5, 'replace': 10, 'insert': 5})"
0,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","(""though moonlight mile is replete with acclaimed actors and actresses and tackles a subjecbtf thkyt 's potentially moving , the movie is too predictable and oo self-conscious to reach a level of high drama ."", {'total_alterations': 6, 'delete': 1, 'replace': 2, 'insert': 3})"
0,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,"(""a great ensemble cast ga n't lt fhips heartfelt enterprise out of the familiar nb"", {'total_alterations': 8, 'delete': 3, 'replace': 2, 'insert': 3})"
1,one of the more intelligent children 's movies to hit theaters this year . ,"(""one of the more intelligent children 's movies to hit theaters thip year ."", {'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1})"
1,it 's fun lite . ,"('it h fun lite .', {'total_alterations': 2, 'delete': 1, 'replace': 1, 'insert': 0})"
1,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,"('you will emerge with a clearer view of how the gears of justice grind on and ge deaj rfort comes to sae aitimel alongside the farm report .', {'total_alterations': 10, 'delete': 6, 'replace': 3, 'insert': 1})"
1,"smart , provocative and blisteringly funny . ","('smart , pdrovocaive and blisteringly funny l', {'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1})"
0,do not see this film . ,"('do not see this film he', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
0,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","('less dizzying than just dizzy , the jaunt is practically over before ioz begins .', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
1,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ","(""while the ideas about tchno-saturytion are fsr from novel , they 're presented with a wry dark hrmou ."", {'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1})"
1,"for movie lovers as well as opera lovers , tosca is a real treat . ","('for movie lovers as well qax opera lovers a tosca is a real treat .', {'total_alterations': 4, 'delete': 0, 'replace': 3, 'insert': 1})"
0,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","('this is the sort of oburl aztison flick where one coincidence pummels another , narrative necessity s a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing w.', {'total_alterations': 10, 'delete': 3, 'replace': 3, 'insert': 4})"
1,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","(""if you are an actor who can relate q the search for inje peace by dramatically nepisting the lives of others onstage c then esther 's story is a compelling quest for truth ."", {'total_alterations': 8, 'delete': 2, 'replace': 6, 'insert': 0})"
0,feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,"('feels too formulaic and too samtliar to produce the tranzsgrefsive thrills of early underground woma .', {'total_alterations': 6, 'delete': 0, 'replace': 5, 'insert': 1})"
1,... with `` the bourne identity '' we return to the more traditional action genre . ,"(""... iti `` the bourne identity '' we return atmo e mrm traditional action genre ."", {'total_alterations': 8, 'delete': 4, 'replace': 2, 'insert': 2})"
1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","(""it haunts you jc you ca n't fzret it , byouu admire its conception and are able to resolve some oc the confusions you had while watching it ."", {'total_alterations': 10, 'delete': 3, 'replace': 2, 'insert': 5})"
1,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","(""writer/director joe carnahan 's grimy crime drama is a manual of precinct clnichesa , but it moves rfat enough to cover its clunky dialogue and lapses n logic ."", {'total_alterations': 6, 'delete': 2, 'replace': 1, 'insert': 3})"
1,` easily my choice for one of the year 's best films . ' ,"(""` easily my choice for one of the yaa c' best films qg. '"", {'total_alterations': 6, 'delete': 2, 'replace': 1, 'insert': 3})"
0,they should have called it gutterball . ,"('they should kavi xalled it gutterball .', {'total_alterations': 6, 'delete': 1, 'replace': 4, 'insert': 1})"
0,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","('wince-inducing xdalogue , thrift-shop costumes , prosthetic makeup sy silly putty and kmart blue-light-special effects all conspire to test trekie loyalty z', {'total_alterations': 8, 'delete': 3, 'replace': 3, 'insert': 2})"
1,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,"(""apaglca 's ability to octonvey grief and hope works with weaver 's sensitive reactions to ssake thnf a two-actor majer class ."", {'total_alterations': 10, 'delete': 2, 'replace': 5, 'insert': 3})"
0,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ","(""qj times , ghb suspense is palpablt , but by the end there 's a sense that the crux of the mystery hinges on a tchncality tghbt strains credulity and leaves the viewer haunted by the kmaste of potential ."", {'total_alterations': 14, 'delete': 4, 'replace': 6, 'insert': 4})"
1,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ","('it gets onto the screen just about rs much of the novella as ne could reqasongably expect , and is engrossing and moving in its own right .', {'total_alterations': 6, 'delete': 2, 'replace': 1, 'insert': 3})"
0,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","(""it 's not that kung pow is n't funny some of the time -- it just is n't asoy funnier than bad martial rus movies are all yg themselves , without all oedekerk 's imimsh augmentation ."", {'total_alterations': 10, 'delete': 3, 'replace': 4, 'insert': 3})"
1,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,"('me films capture so perfectly the hopes and dreams of little boys on baseball fields as well as ptkhe grown men who sit in the stands .', {'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2})"
0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","('m its best moments , rfesemblus f bad high school production of grease , without eenfit of song en.', {'total_alterations': 10, 'delete': 2, 'replace': 5, 'insert': 3})"
1,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,"(""brilliantly explores the conflict between following one 's heart and following the demands of tradition ."", {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,"('... a holllo joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it .', {'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1})"
0,the movie fails to live up to the sum of its parts . ,"('the movie fails to live up to the sum i its parg .', {'total_alterations': 4, 'delete': 2, 'replace': 2, 'insert': 0})"
1,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,"(""aov wwprking class `` us v them '' owea tohatz leaves no heartstring yntuggebd and no liberal cause unplundered zh."", {'total_alterations': 14, 'delete': 3, 'replace': 3, 'insert': 8})"
1,"a quiet , pure , elliptical film ","('a quiet , ptke , elliptical film', {'total_alterations': 2, 'delete': 0, 'replace': 2, 'insert': 0})"
0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","('m feels like an after-school special gussiejdd up with some fancy special effecys , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes .', {'total_alterations': 6, 'delete': 2, 'replace': 1, 'insert': 3})"
0,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . ,"(""ge talented and clever robert rodriguez perhaps uu a little too much heart into htzis first film and did g't rheseve enough for his second ."", {'total_alterations': 10, 'delete': 3, 'replace': 4, 'insert': 3})"
0,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ","(""if you 've ever entertained the notion of doing what the title of this film implies , what sex with stratngexs actually shows may put you off the idea forever ."", {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
1,the most compelling wiseman epic of recent years . ,"('thpm most compelling wiseman epic of recent years .', {'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2})"
0,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ","('a misogynistic piece of filth that attempx tiow pass itself aof q hip , young adult entertainment .', {'total_alterations': 8, 'delete': 3, 'replace': 2, 'insert': 3})"
1,it 's made with deftly unsettling genre flair . ,"(""it 's made with deftly unsettling genre feir ."", {'total_alterations': 2, 'delete': 1, 'replace': 1, 'insert': 0})"
0,but what are adults doing in the theater at all ? ,"('but what are adults doxg in the theater ft all ?', {'total_alterations': 4, 'delete': 1, 'replace': 3, 'insert': 0})"
0,"the result is a gaudy bag of stale candy , something from a halloween that died . ","('the result is a gaudy bag f stale candy , something from da halloween that died .', {'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1})"
1,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ","('escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,but this films lacks the passion required to sell the material . ,"('bautx this films lacks the passion required to sell the material .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
1,good old-fashioned slash-and-hack is back ! ,"('good old-fashioned slash-and-hack zso back !', {'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1})"
1,"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ","('morton uses her face and her body language o brvingo us morvern s fsmoul , even though the character si almost completely deadpan .', {'total_alterations': 10, 'delete': 3, 'replace': 2, 'insert': 5})"
0,one long string of cliches . ,"('one long string of cliches .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
