id,label,result_original,result_attacked,original_text,attacked_text
112,1,positive,negative,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","('mod , hartbeaking , a iled i a ntura , unforced stl ta mas i chaacers se tirely conining ve en i sipt i t .', {'total_alterations': 38, 'delete': 38, 'replace': 0, 'insert': 0})"
113,0,negative,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","('eivers h me d se d , tred p ih atn ava d trne t y holywod ayas .', {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
114,0,negative,negative,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ","('ti ece o chane 5 rad trs i , uie fankl , n isul t e intelignce f h re gee ethsiast .', {'total_alterations': 33, 'delete': 33, 'replace': 0, 'insert': 0})"
115,1,positive,negative,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","('i a w , e im els lk a reah f fsh r , b oy t tse tt all t n .', {'total_alterations': 31, 'delete': 31, 'replace': 0, 'insert': 0})"
116,1,positive,positive,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","('o o tos ergetic surprises , a riginl that pless alst everne o se i .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
117,0,negative,negative,like you could n't smell this turkey rotting from miles away . ,"('ke o old n mel ti trey ottig rm mle wy .', {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
118,1,positive,positive,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","(""eaturig a dngeously sedctiv prforance fm e eat anil autul , ` ae ' oves t am perd s aufmnn 's ` quills ' ih me unsettligl ralistc results ."", {'total_alterations': 43, 'delete': 43, 'replace': 0, 'insert': 0})"
119,0,negative,negative,"if the first men in black was money , the second is small change . ","('i e fit n i blc w moy , the sond i mal cage .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
120,0,negative,negative,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,"('t sem o e t im s bou h a o ippig eopl f ithut ev lettn tm conscioly no y av ne o', {'total_alterations': 42, 'delete': 42, 'replace': 0, 'insert': 0})"
121,1,positive,positive,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","('n ts tick tpc , tadoe s ve mc a se n h rht irectio , th s bed f frnkess , iviity n copassio .', {'total_alterations': 38, 'delete': 38, 'replace': 0, 'insert': 0})"
122,1,positive,negative,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","('thr is a abri o omlex dea er , n feings that rofondly eepn them .', {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
123,0,negative,negative,has all the depth of a wading pool . ,"('h a h eth f a adin oo .', {'total_alterations': 13, 'delete': 13, 'replace': 0, 'insert': 0})"
124,0,negative,negative,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","(""o oen , h vier i ' reacig o mor s mh a he r wincn ac n epugnane ."", {'total_alterations': 31, 'delete': 31, 'replace': 0, 'insert': 0})"
125,0,negative,negative,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","('i d n nd avig m heartstrgs puld , u d t rat e ie a fo .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
126,1,positive,negative,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","('a tdy n sade o ay , oferig itse p n stle pt aneuers .', {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
127,0,negative,negative,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","('a bro , melodaatic strgen opr ha s ptty txi i i n rgh .', {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
128,1,positive,positive,"a gripping movie , played with performances that are all understated and touching . ","('a gripin mov , paye it rformances ha e l udestated a tuchig .', {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
129,1,positive,positive,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","('t ivi le performanc ustin interest a empathy , b the urney s r mr inerestng an h ina destnaton .', {'total_alterations': 31, 'delete': 31, 'replace': 0, 'insert': 0})"
130,1,positive,positive,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,"(""y fe s n ctess s an utely arming fenh cody that fls o mercan i sesibilty and stl t ' virtually i n holywod rmke ."", {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
131,0,negative,negative,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","('vry dance becoe abt seucton , wre backstbing a betaals a celebrated , a x i crrncy .', {'total_alterations': 25, 'delete': 25, 'replace': 0, 'insert': 0})"
132,1,positive,negative,the story and structure are well-honed . ,"('t toy a sruture e ell-hone .', {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
133,1,positive,positive,a strangely compelling and brilliantly acted psychological drama . ,"('a tangely copeling and briliantl cte psyholoical dra .', {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
134,1,positive,negative,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","('hs s a sor o w mifit who o t and a canc alo , u ogethr th e magnficet .', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
135,0,negative,negative,it 's not the ultimate depression-era gangster movie . ,"('t s n e ultmte dpressio-era gagser moi .', {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
136,1,positive,negative,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","("". a sor e he t en n h i sren fore , a t ' a sor th e s amercan , a hun bing , shou ko ."", {'total_alterations': 42, 'delete': 42, 'replace': 0, 'insert': 0})"
137,1,positive,positive,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","('ves y e stay ple f if i a eutiful iy vied rough t ys f a harcter w , n sie f trag ls a increing derpitude , knows n h ons ht e i e f h lukiet m ave .', {'total_alterations': 65, 'delete': 65, 'replace': 0, 'insert': 0})"
138,1,positive,negative,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","('a g , orgeos , prwling swashckler tt livers i diversis n grn , ncomplicted fshon .', {'total_alterations': 23, 'delete': 23, 'replace': 0, 'insert': 0})"
139,0,negative,negative,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","("". deiged t prode a i o smie a trs , ` crossrod ' isead pvokes a handf f nintentinal owles a nerous wns ."", {'total_alterations': 37, 'delete': 37, 'replace': 0, 'insert': 0})"
140,0,negative,negative,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","('a very ng vie , ul i trtches , th enirey o mc fcu o ma pparation n igloo constructo .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
141,1,positive,positive,"this is a good script , good dialogue , funny even for adults . ","('is s a gd scri , od diogue , fun en f duts .', {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
142,0,negative,negative,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","('ter s vy ltle dre r apehension , d hugh i lk t crpy dea , th a t eeuted it nyting re ha perfuntor skill .', {'total_alterations': 42, 'delete': 42, 'replace': 0, 'insert': 0})"
143,1,positive,negative,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,"('wth atcing o dn e s perormace - and r h a t dcumens a cultu n t hros f api chge .', {'total_alterations': 35, 'delete': 35, 'replace': 0, 'insert': 0})"
144,0,negative,negative,it 's everything you do n't go to the movies for . ,"('t s eveyhing u d t o t t moes r .', {'total_alterations': 17, 'delete': 17, 'replace': 0, 'insert': 0})"
145,1,positive,negative,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","('e lion kn s a roari succe when i s reesed eit yer a , but n ix i see eter , o js iggr .', {'total_alterations': 35, 'delete': 35, 'replace': 0, 'insert': 0})"
146,1,positive,positive,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","('a ifully amsin op th , f nhing es , wl aeal o fs o lcolm n t ddle n t pubecnt sr , rnkie unz .', {'total_alterations': 40, 'delete': 40, 'replace': 0, 'insert': 0})"
147,1,positive,positive,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","('a dectable n inrigung hrillr fled wh rprises , read m ps i n orignl .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
148,1,positive,negative,"it is amusing , and that 's all it needs to be . ","(""i s amusing , n tt ' l t eds t b ."", {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
149,0,negative,negative,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","('ti edo i so ub a s exploitaiv n t ioence at , ironcaly , t becom everyhig ha e rthr lmsy original a riing again .', {'total_alterations': 40, 'delete': 40, 'replace': 0, 'insert': 0})"
150,1,positive,positive,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","('dirtor o hotogrphy bent dehomm ot the vie n dliciou clor , a t cstums and se r grand .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
151,1,positive,positive,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","('itout er beming didtic , director clos rrera expery aves this novelitc sto f entaned interelationhips d cmplx oality .', {'total_alterations': 31, 'delete': 31, 'replace': 0, 'insert': 0})"
152,1,negative,negative,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","('someing ai t a aanese lic throh h oking las , xcep ha t eem o ak itel a oe siously .', {'total_alterations': 35, 'delete': 35, 'replace': 0, 'insert': 0})"
153,1,positive,positive,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","('havg h h gd nse t ct ctos o a , genraly eaking , aoed b h oviegoing pulc , ouri te ge errfic peformaces ro em a .', {'total_alterations': 48, 'delete': 48, 'replace': 0, 'insert': 0})"
154,0,negative,negative,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","('her s t uc falsess o h scod lf , n wh gan a n inriguin lk a yut zzles nt a du , ridiclos attempt a hear-tuggin .', {'total_alterations': 42, 'delete': 42, 'replace': 0, 'insert': 0})"
155,0,negative,negative,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,"('m mdes s beom valdictoian at h scol r ft andins n ay ys o .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
156,0,negative,negative,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,"('a reawen dscussio o t enned assssnation t hs fictonl fm oks ma o cab rher ta o the b scee .', {'total_alterations': 39, 'delete': 39, 'replace': 0, 'insert': 0})"
157,1,positive,positive,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","('irst-ime writer-irctor sry sow a rmarkble gf o soytelling wi hi mvin , ffecive little im .', {'total_alterations': 26, 'delete': 26, 'replace': 0, 'insert': 0})"
158,0,negative,negative,"at its worst , it implodes in a series of very bad special effects . ","('t t wor , i impdes i a eris f vy b speca fects .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
159,1,positive,negative,it 's great escapist fun that recreates a place and time that will never happen again . ,"(""i ' eat ecapis u ha ecreaes a pae n me ta il ner apen aai ."", {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
160,1,positive,negative,"the jabs it employs are short , carefully placed and dead-center . ","('h bs i empls a short , refully pced d dead-center .', {'total_alterations': 15, 'delete': 15, 'replace': 0, 'insert': 0})"
161,0,negative,negative,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","('e fl ft lie hn t soul ea n s oe misd opportuni n tife ha dr , dcadet trule .', {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
162,1,positive,negative,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,"('sa i a enagin oo at t contrversal pnymous and firely aheisic hero .', {'total_alterations': 18, 'delete': 18, 'replace': 0, 'insert': 0})"
163,1,positive,negative,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","(""o ayoe unfamlir wt petacotal racices i gener d thetricl henomenn o he ouss i paticuar , it ' n ee-opeer ."", {'total_alterations': 33, 'delete': 33, 'replace': 0, 'insert': 0})"
164,1,positive,negative,"mr. tsai is a very original artist in his medium , and what time is it there ? ","('m ta i a ry riinal aist n i medium , d at ti i i the ?', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
165,0,negative,negative,my reaction in a word : disappointment . ,"('y rectin i a or : diappoinment .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
166,0,negative,negative,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,"('ylor appas t he low s enie budget o sundtack ghts a h thing lt or f oks .', {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
167,0,negative,negative,a subject like this should inspire reaction in its audience ; the pianist does not . ,"('a suect le ti shol ispie reaction in i aience ; e piais oe t .', {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
168,1,positive,negative,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","('wie unsputed i t excly a gh , i s a grping , id litl moe tt tke mr. hi hihr th h s be n a whe .', {'total_alterations': 38, 'delete': 38, 'replace': 0, 'insert': 0})"
169,0,negative,negative,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,"('i tae tant t ae a lifele ove abt h mo eious m w er lid .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
170,1,positive,positive,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ","('despi h - animato , e wi thornberrys ovi kes f a sprisingly cieatic exerince .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
171,1,positive,negative,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","('whter u ie a mic r loae i , y c t de ithr e trgi os o w yug m n h pre f the tlnt o t pwe o ti moe .', {'total_alterations': 56, 'delete': 56, 'replace': 0, 'insert': 0})"
172,0,negative,negative,directed in a paint-by-numbers manner . ,"('direcd i a pait-bynumbers mner .', {'total_alterations': 7, 'delete': 7, 'replace': 0, 'insert': 0})"
173,0,negative,negative,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","(""velocy represents everything wog with ' indpenden fm ' s a comodifed , sol-ou concept o t aericn filmmkig ene ."", {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
174,1,positive,negative,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","('t h e car o e orgina ameian ad movies , feasting n t goreus , amshacle landcpe o h filmmaker s motheran .', {'total_alterations': 31, 'delete': 31, 'replace': 0, 'insert': 0})"
175,1,positive,negative,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,"(""f even soderbeh s ` olais ' s a faile t s a lorous failure ."", {'total_alterations': 15, 'delete': 15, 'replace': 0, 'insert': 0})"
176,0,negative,negative,the film tries too hard to be funny and tries too hard to be hip . ,"('e fi ris o ar o b fny n res too hr o be h .', {'total_alterations': 23, 'delete': 23, 'replace': 0, 'insert': 0})"
177,1,positive,positive,filmmakers who can deftly change moods are treasures and even marvels . ,"('filmmakers h n deft chng ood a treases d ee maels .', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
178,0,negative,negative,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","('h reali of h e lve-actio incchio e drecte , coroe d arred n order o h groesqe .', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
179,0,negative,negative,manages to show life in all of its banality when the intention is quite the opposite . ,"('maaes t hw if i a f s baalty he t itenton i ute e posite .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
180,1,positive,negative,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ","('i s s go at t relntess , olised w n ithtand t ol inp scho producton , t vn oivr prer s oie adaptaio .', {'total_alterations': 42, 'delete': 42, 'replace': 0, 'insert': 0})"
181,0,negative,negative,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","('ile ( il ) s larne e trcs , h tris loe e o eoug t savae th lifess boxi im .', {'total_alterations': 35, 'delete': 35, 'replace': 0, 'insert': 0})"
182,1,positive,negative,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","('o e eel f h rn com a simlarl oros n humrlss rror mie ht , atough flawed , s t b mmended r t traight-ahad pproac t creeinss .', {'total_alterations': 44, 'delete': 44, 'replace': 0, 'insert': 0})"
183,0,negative,negative,what was once original has been co-opted so frequently that it now seems pedestrian . ,"('at s once oriial s en oopted s frequety at i o sem pedestan .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
184,1,positive,negative,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","('a spelbindin afrcn lm but h oern cnition f ootessness , a tae exprience b mllion aund h gob .', {'total_alterations': 30, 'delete': 30, 'replace': 0, 'insert': 0})"
185,1,positive,negative,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","(""i wl gr en viwes w e ' iterestd i r , s t cu o t hea f merica socie i n unnrvin y ."", {'total_alterations': 40, 'delete': 40, 'replace': 0, 'insert': 0})"
186,1,positive,negative,a romantic comedy enriched by a sharp eye for manners and mores . ,"('a rantic cmey nriced y a sap e o maner n ore .', {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
187,0,negative,negative,the character of zigzag is not sufficiently developed to support a film constructed around him . ,"('e chacter f zizg s o suffcientl dvelped o suppt a lm constuced roun i .', {'total_alterations': 25, 'delete': 25, 'replace': 0, 'insert': 0})"
188,0,negative,negative,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","(""t ' f t qualt o a less hariso or moi - i da , sve nhts , aye , r ht radful sbrna remake ."", {'total_alterations': 33, 'delete': 33, 'replace': 0, 'insert': 0})"
189,1,positive,positive,"beautifully observed , miraculously unsentimental comedy-drama . ","('beaufully obsrvd , mirclously unsntimetal cmedy-draa .', {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
190,0,negative,negative,a sequence of ridiculous shoot - 'em - up scenes . ,"('a suence o ridiculs sho - e - p scenes .', {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
191,1,positive,positive,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,"('s refreshingly ncsive i grt ha o h fit me h l probay ppel mr o gy th o thr grlfriens w dg hm o th mve r h hh fctr .', {'total_alterations': 54, 'delete': 54, 'replace': 0, 'insert': 0})"
192,1,positive,positive,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,"('( a ) n utely carmig n hiarous fl tt emnded m o e st o t iney comeis rm t 6 .', {'total_alterations': 33, 'delete': 33, 'replace': 0, 'insert': 0})"
193,0,negative,negative,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","('tre i t near enug f ee , depie t preece f sm appeing inrediets .', {'total_alterations': 26, 'delete': 26, 'replace': 0, 'insert': 0})"
194,1,positive,negative,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ","('in queens i n oy tn a frhteningly apabl but d ere pie , but al a snapst f a danrous potical ituatio o t vge f oing t a ad .', {'total_alterations': 43, 'delete': 43, 'replace': 0, 'insert': 0})"
195,0,negative,negative,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ","('h iector knows w o ply textural los , u h portra o sx-aswar s rictly sico .', {'total_alterations': 25, 'delete': 25, 'replace': 0, 'insert': 0})"
196,1,positive,negative,old-form moviemaking at its best . ,"('od-for movimakin t s bt .', {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
197,1,positive,positive,leigh 's film is full of memorable performances from top to bottom . ,"(""leigh ' fi is full f eorable perfomaces fr p to botm ."", {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
198,1,positive,positive,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","(""thanks o stt s charsmati rer a eisenbe ' wet ephw , rer dger i e f e mt cmplling variaios n i e comay f n ."", {'total_alterations': 42, 'delete': 42, 'replace': 0, 'insert': 0})"
199,0,negative,negative,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","(""hugh molight il i epete wh acclame acor d acreses d takle a sujet that ' otentally ovig , h moi s t peictable d t self-conscious o ach a level o ig dam ."", {'total_alterations': 51, 'delete': 51, 'replace': 0, 'insert': 0})"
200,0,negative,negative,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,"(""a grt esemle at c ' lt hs eartflt enterpie o f e failar ."", {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
201,1,positive,negative,one of the more intelligent children 's movies to hit theaters this year . ,"(""n f e re intligent chdren 's mvie t h teater ti ea ."", {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
202,1,positive,negative,it 's fun lite . ,"('i s u le .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
203,1,positive,negative,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,"('y will emrg it a clrer ie o o t gea f jusic ind n a h dat port oms t she airme longsie h rm repo .', {'total_alterations': 46, 'delete': 46, 'replace': 0, 'insert': 0})"
204,1,positive,negative,"smart , provocative and blisteringly funny . ","('sar , provocaie n bisteingly uny .', {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
205,0,negative,negative,do not see this film . ,"('o n e th il .', {'total_alterations': 9, 'delete': 9, 'replace': 0, 'insert': 0})"
206,0,negative,negative,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","('le diying an st dzz , h unt i pactially er eore it egns .', {'total_alterations': 23, 'delete': 23, 'replace': 0, 'insert': 0})"
207,1,positive,negative,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ","('while t iea abo techno-saturain a f ro oel , te r presented ih a y dk hor .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
208,1,positive,negative,"for movie lovers as well as opera lovers , tosca is a real treat . ","('r vie lvrs a we a opa lors , tca s a al tea .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
209,0,negative,negative,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","('th s t so o buy actn lck wre one coincince pumms anthr , narrave necesiy i a runen roundhse , a whater asss o oic s a fatr f e as pt dvie ft standi .', {'total_alterations': 57, 'delete': 57, 'replace': 0, 'insert': 0})"
210,1,positive,positive,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","(""i y e n acr w a rlte t t sear o ine pae b dramtcally dicting t lie f oter nstae , th ster ' tor i a cmplling uet f trt ."", {'total_alterations': 55, 'delete': 55, 'replace': 0, 'insert': 0})"
211,0,negative,negative,feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,"('els o forulic d o fmiiar t oduce t trasgressiv thrls f rly underground work .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
212,1,positive,negative,... with `` the bourne identity '' we return to the more traditional action genre . ,"("". it ` t bore ienity ' w rtrn o h mo raditinal atio gen ."", {'total_alterations': 26, 'delete': 26, 'replace': 0, 'insert': 0})"
213,1,positive,negative,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","('t huts y , y a n oret it , o amir t concepto a are ab t resve some f e onusions o a hle atchng i .', {'total_alterations': 41, 'delete': 41, 'replace': 0, 'insert': 0})"
214,1,negative,negative,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","(""witer/directr o caraha ' giy cme ama i a maua o reinct clich , b t moe fa nogh to ver s luny dialge n apes i logic ."", {'total_alterations': 43, 'delete': 43, 'replace': 0, 'insert': 0})"
215,1,positive,negative,` easily my choice for one of the year 's best films . ' ,"(""` eaiy m hoic f e o t ya s bt fls . '"", {'total_alterations': 19, 'delete': 19, 'replace': 0, 'insert': 0})"
216,0,negative,negative,they should have called it gutterball . ,"('te sold ae aled t guterall .', {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
217,0,negative,negative,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","('wince-indcng iaogue , thft-shop cosums , prothetc maup b sll ptt d kma blue-ightspecial efect l cspire o et trkke lalty .', {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
218,1,positive,negative,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,"('aaglia s ailty t oney ref a op wor with eave s snsitve eactios t ke th a toactor mate cls .', {'total_alterations': 34, 'delete': 34, 'replace': 0, 'insert': 0})"
219,0,negative,negative,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ","(""a tms , t uspene i palple , b y h d ter ' a sse ta h cx f h ystey iges on a tchnicaity tt strin creduiy d leaves t ewer huntd b e wae o potetal ."", {'total_alterations': 59, 'delete': 59, 'replace': 0, 'insert': 0})"
220,1,positive,positive,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ","('i gets nt h cree us out s uc f e ovela a o oul reasoabl exet , n s engosing d mvig i i w iht .', {'total_alterations': 44, 'delete': 44, 'replace': 0, 'insert': 0})"
221,0,negative,negative,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ","('t s o ta ug w i t nny me o h tm - t us s n n unnie ha b atial ar mies a l b theelves , wiout a oedeke s imsh agentation .', {'total_alterations': 61, 'delete': 61, 'replace': 0, 'insert': 0})"
222,1,positive,negative,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,"('f fis cpure o perfectly h oes d reas o litl by o basebl fied a wl s t ron e h i i e stad .', {'total_alterations': 44, 'delete': 44, 'replace': 0, 'insert': 0})"
223,0,negative,negative,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","('n s es momes , resemls a d hi shol producin o rese , wihut beeft o og .', {'total_alterations': 27, 'delete': 27, 'replace': 0, 'insert': 0})"
224,1,positive,negative,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,"('rillianly xlores e cnflic beten foloing e s eat n folwing h emans f traiion .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
225,0,negative,negative,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,"('. a holl jk od y a cineatc gymns hvin t uc f embellshig h misanhropi te o ctally gage i .', {'total_alterations': 35, 'delete': 35, 'replace': 0, 'insert': 0})"
226,0,negative,negative,the movie fails to live up to the sum of its parts . ,"('h moe ail t live u t t m o i prs .', {'total_alterations': 18, 'delete': 18, 'replace': 0, 'insert': 0})"
